	scores	logfoldchanges	pvals	pvals_adj
LAP3	9.631063	3.5592203	5.911439143623686e-22	3.512417985010404e-19
TMEM208	9.593425	3.1922061	8.520833276223843e-22	4.875336772879409e-19
PCLAF	9.553358	5.261937	1.255585228024049e-21	6.927467283974829e-19
TIMM8B	9.545588	3.6174593	1.3533768588539527e-21	7.336014878598347e-19
SMC4	9.535147	3.2930536	1.4967430176952626e-21	7.973253278919056e-19
ATP5MC1	9.507463	2.8177173	1.9536726600333145e-21	1.0230953250347342e-18
HDLBP	9.448335	3.4792702	3.442624500913618e-21	1.743717527946362e-18
MIF	9.444207	1.9151094	3.581052817703253e-21	1.784577240460926e-18
NME2	9.426359	1.8326386	4.2457059082959414e-21	2.0822154833114235e-18
CD38	9.414339	3.1956146	4.760675147681659e-21	2.262932000583388e-18
ATP5PF	9.411911	2.4021502	4.871976439003842e-21	2.2807493338772986e-18
RAN	9.372209	2.2821028	7.103047874253075e-21	3.227395149570548e-18
LIME1	9.35606	3.0638463	8.276532498792673e-21	3.7060873132637275e-18
PTTG1	9.352661	3.498003	8.547003295811698e-21	3.719390997615409e-18
TNFRSF17	9.3115015	3.4681861	1.2603801501226361e-20	5.334515821690286e-18
MX1	9.291832	3.3826354	1.516548719484058e-20	6.165369182355124e-18
AQP3	9.285398	3.598138	1.6110506922726565e-20	6.464497823266009e-18
MRPS24	9.275927	3.1208317	1.760812475845128e-20	6.974849111049604e-18
PDIA4	9.266092	3.3189132	1.9309053909214942e-20	7.551317292219069e-18
COX5A	9.264757	2.5400789	1.955223430681055e-20	7.551317292219069e-18
UQCRQ	9.25905	2.6259785	2.062584430958811e-20	7.867613723868444e-18
RPN1	9.243024	2.8436573	2.3962794461054154e-20	8.920222415219159e-18
TXNDC15	9.22724	4.216353	2.776953470170204e-20	1.0094062513864563e-17
NDUFAB1	9.223719	2.9127128	2.869709098310166e-20	1.0309930466335953e-17
HSPD1	9.219712	2.7654433	2.978988621986666e-20	1.0578390613705103e-17
CD320	9.210363	3.4652276	3.250231484578431e-20	1.1283415975170761e-17
GNG5	9.193973	2.4603312	3.78596067923734e-20	1.2997203011821788e-17
LY6E	9.182559	2.1663594	4.2096482200755914e-20	1.429291220392039e-17
PRDX4	9.090284	3.2344668	9.87801852420164e-20	3.2468206206623204e-17
EIF4A1	9.087613	2.5005102	1.0123674770989394e-19	3.292538730518519e-17
CRELD2	9.084942	3.1189969	1.0375367048294583e-19	3.33924703844956e-17
FABP5	9.02205	3.1748717	1.8460234917499156e-19	5.880060600473933e-17
TUBB	9.019864	2.9627757	1.8832244044282593e-19	5.937345349348972e-17
TUBA1B	9.001166	2.5627737	2.2333195301837443e-19	6.923242363329462e-17
NDUFC2	9.000681	2.6686368	2.2432217604920954e-19	6.923242363329462e-17
OSTC	8.999709	2.943302	2.26315654819651e-19	6.923242363329462e-17
MRPL12	8.954301	3.592932	3.4189609733200794e-19	1.0157272806987548e-16
PSMB6	8.942281	2.4124925	3.8122016598771993e-19	1.121767568430722e-16
HMGB1	8.9312315	1.6612052	4.212909619183421e-19	1.227983665131228e-16
IFI30	8.920426	3.1038055	4.644978971210072e-19	1.341270236200725e-16
PDCD5	8.892743	2.7545695	5.961828153248873e-19	1.6899321509259671e-16
GADD45GIP1	8.87016	2.6456556	7.304053287345187e-19	2.0515757674464022e-16
PDIA6	8.865668	2.5724967	7.604661842624777e-19	2.1167679004646643e-16
SRGN	8.854134	2.6647289	8.433613385325362e-19	2.305958874038918e-16
MKI67	8.825116	3.2253776	1.0934656163219602e-18	2.9378093171738785e-16
ISG20	8.812732	2.0530336	1.2213272703924492e-18	3.25304729942375e-16
PHPT1	8.810304	3.04218	1.248077002960032e-18	3.295883347047531e-16
NDUFB6	8.786263	2.8606477	1.5461698559131864e-18	4.0484754269618405e-16
TIMM17A	8.781285	3.524766	1.6161700855030507e-18	4.1962022799821646e-16
FKBP2	8.774364	2.6626616	1.718713929142558e-18	4.417185220989205e-16
TXNDC17	8.773636	2.5123613	1.729874783117111e-18	4.417185220989205e-16
NDUFA11	8.770965	2.3502283	1.7714136256880167e-18	4.486177605973988e-16
ATP5MF	8.762466	2.3679125	1.910245774750337e-18	4.798444203452126e-16
NDUFV2	8.739519	2.5610998	2.3410542166431085e-18	5.833189688034042e-16
COX5B	8.730048	2.1018963	2.5456345584012474e-18	6.292197676073868e-16
SLC35B1	8.728956	3.7108278	2.570347273248914e-18	6.302858706473944e-16
CYTOR	8.712808	3.6419861	2.964393706973912e-18	7.211879713730154e-16
COX6A1	8.706494	1.678757	3.1341819309476883e-18	7.565376493788338e-16
COPE	8.687797	2.2090096	3.695375173044597e-18	8.753053649534903e-16
COX8A	8.68731	2.1329439	3.711201825708232e-18	8.753053649534903e-16
CALR	8.661085	2.2297885	4.67294103189812e-18	1.0855628500944076e-15
ITM2C	8.654772	2.9463944	4.938994544881882e-18	1.1303712181719667e-15
TOMM5	8.644209	2.559368	5.417948602728493e-18	1.230870279253693e-15
NDUFA6	8.63146	2.4562814	6.057368097983358e-18	1.3561920443724042e-15
NDUFA7	8.63061	3.067221	6.102551126014548e-18	1.3564785765501546e-15
MRPL51	8.606085	2.6544373	7.559851438186114e-18	1.6684052134688313e-15
SEC13	8.603292	2.7224185	7.746155668384102e-18	1.6973969623125076e-15
ELL2	8.601228	3.1979837	7.886764392088386e-18	1.7160377424109496e-15
RPN2	8.599043	2.5154166	8.038390305013114e-18	1.736798218559372e-15
SEC61A1	8.576581	2.856861	9.773494955684614e-18	2.0825632665226726e-15
RPS27L	8.554605	2.7002137	1.1827311900222847e-17	2.4847520125567274e-15
SSR4	8.5379715	1.887417	1.3659900857122653e-17	2.8136663785501242e-15
HSPA5	8.526558	2.2769587	1.5076631813843474e-17	3.0849184976974956e-15
ISG15	8.513446	2.8191464	1.6883990179639025e-17	3.3874327570149805e-15
PCNA	8.489406	3.1450052	2.0769690288470224e-17	4.100225374295345e-15
DCPS	8.4892845	2.813395	2.0791398837815083e-17	4.100225374295345e-15
FDPS	8.482242	2.7859168	2.2089549403559818e-17	4.319625366593593e-15
SRPRB	8.478843	2.779302	2.274454844558395e-17	4.40588388949822e-15
DNAJC3	8.478478	2.7877264	2.281585339417145e-17	4.40588388949822e-15
XBP1	8.459416	2.8302925	2.687195094468945e-17	5.125078199617716e-15
IFI35	8.452374	2.9418502	2.854382548684609e-17	5.410543411454501e-15
BIRC5	8.449339	3.1404383	2.929572965661137e-17	5.5192082878068384e-15
P4HB	8.441811	2.1607985	3.124581003600944e-17	5.845962274034444e-15
IGHG1	8.441204	5.791285	3.140854249570242e-17	5.845962274034444e-15
SPCS2	8.439018	2.1576076	3.200133228043001e-17	5.88538787778837e-15
NDUFB3	8.437076	2.7201025	3.253751365134198e-17	5.9485891081983025e-15
DNAJC1	8.429305	2.952142	3.4772298818047217e-17	6.31976303871297e-15
ERLEC1	8.408179	2.591773	4.164241364140713e-17	7.524126633207929e-15
PSMA3	8.384868	2.5208712	5.078279936701902e-17	9.122303209551085e-15
HNRNPAB	8.376126	2.909826	5.4698368017510723e-17	9.768875587497277e-15
CENPW	8.37394	3.2581205	5.572289664489237e-17	9.894657112857698e-15
SEM1	8.367506	2.5292435	5.885075024971745e-17	1.0390352174088687e-14
KDELR2	8.362164	2.514644	6.157851367287396e-17	1.0810178050856744e-14
ERH	8.349536	2.2688208	6.853151357847314e-17	1.1962814548215169e-14
TXNDC11	8.34043	2.926581	7.402075913937044e-17	1.284842356814117e-14
SRP19	8.337152	2.479946	7.610121524351798e-17	1.312998301292548e-14
NANS	8.336545	2.8774993	7.649276442135437e-17	1.312998301292548e-14
AURKAIP1	8.326832	2.1698692	8.303460232578443e-17	1.4125196098156848e-14
C11orf98	8.326589	3.589189	8.320502604992544e-17	1.4125196098156848e-14
SNRPG	8.31894	2.3224947	8.87535695355798e-17	1.498480348601535e-14
IFI27	8.306677	30.946665	9.841936212512939e-17	1.638220168383504e-14
JPT1	8.306435	2.5031333	9.862088594987597e-17	1.638220168383504e-14
MIR4435-2HG	8.284822	4.0900106	1.1828541257299984e-16	1.954365985170041e-14
TMED9	8.2646675	2.2691448	1.40084421002616e-16	2.299388149029863e-14
MRPL20	8.264182	2.478168	1.406558436633473e-16	2.299388149029863e-14
PSMA5	8.245728	2.5045063	1.641589794388254e-16	2.666315815528209e-14
RNF181	8.245241	2.6728384	1.6482710967598405e-16	2.666315815528209e-14
RRBP1	8.22193	2.6686938	2.002542765270912e-16	3.205832322205978e-14
EIF4G1	8.217073	2.7886953	2.0852961362844347e-16	3.321102820761865e-14
CLSPN	8.206146	3.5653088	2.28401609580906e-16	3.6189356570365396e-14
NDUFS5	8.205418	2.1461475	2.2979087010588177e-16	3.622371690643586e-14
CANX	8.177978	2.416508	2.886466498398542e-16	4.527063725940089e-14
MRPS18C	8.175064	2.8015492	2.957089282188707e-16	4.6144034117062874e-14
ANAPC11	8.174092	2.44392	2.9810065777237857e-16	4.628349760398584e-14
HMGB3	8.169965	3.0751553	3.0848001897681223e-16	4.765553573163284e-14
ISOC2	8.168264	2.870415	3.128566791533e-16	4.809120803880353e-14
DNAJB11	8.164987	2.502007	3.2147091976471973e-16	4.917072776223043e-14
TYMS	8.162315	2.6414163	3.286624273418412e-16	5.0023069052122496e-14
SRM	8.153816	2.995732	3.526158263790949e-16	5.3405741115857325e-14
COX7B	8.150053	2.2123885	3.637658907455069e-16	5.482573037250696e-14
CHCHD2	8.139976	1.8061516	3.953586809252755e-16	5.929804448809824e-14
PGAM1	8.133298	2.5334437	4.1776776985267277e-16	6.235638060453155e-14
UQCR10	8.1209135	2.1321254	4.62688787196523e-16	6.872930508659121e-14
MYBL2	8.108408	2.7640693	5.128746258644019e-16	7.581955653269103e-14
GYG1	8.107557	3.3912272	5.164736369788138e-16	7.598802838921148e-14
CCDC167	8.087646	2.6821904	6.082903508149672e-16	8.907273445085327e-14
TAP1	8.08461	2.5776837	6.23632519749891e-16	9.08885564278886e-14
RWDD1	8.075261	2.414509	6.733221026932125e-16	9.766963853010417e-14
SSR1	8.074411	2.3193948	6.780281939544309e-16	9.789269676920584e-14
PRDX1	8.040173	2.3069096	8.971190867786995e-16	1.28922271740472e-13
UQCC2	8.02621	2.6190352	1.0052998820516767e-15	1.424805066777553e-13
MLEC	8.017711	2.4145072	1.0773381772089478e-15	1.5130235300556756e-13
MTHFD2	8.016011	3.1966145	1.0923444915301175e-15	1.5271569119821737e-13
SELENOS	8.005205	2.52145	1.192673850069097e-15	1.6599118894407606e-13
GMPPB	7.995735	2.592337	1.2880300941640722e-15	1.7845859111832887e-13
CENPM	7.9856577	2.6901624	1.3977498776923074e-15	1.9279588379937155e-13
YIF1B	7.9846864	2.7301147	1.4087994894358124e-15	1.9345634588932575e-13
PSMB1	7.9833508	2.0593219	1.4241333107563107e-15	1.9469666770990145e-13
TOP1	7.9786158	2.460329	1.4798350264170597e-15	2.0142054101853698e-13
SAR1B	7.96611	2.3912258	1.6374711776821755e-15	2.212691541813073e-13
DERL3	7.965503	2.8640857	1.645530585380063e-15	2.212691541813073e-13
CKLF	7.9653816	2.4919872	1.6471471489691776e-15	2.212691541813073e-13
NDUFB8	7.949112	2.3493357	1.8785306499484093e-15	2.512595735560866e-13
SPCS1	7.9278646	1.745591	2.2294624476877648e-15	2.956382027734286e-13
LRRC59	7.915359	2.3929021	2.465408470920505e-15	3.230851731290793e-13
GTF3C6	7.9152374	2.460954	2.4678156733165913e-15	3.230851731290793e-13
RABAC1	7.908438	2.046226	2.606377815867544e-15	3.3978588766607383e-13
GGH	7.8989677	2.9044385	2.812221046357015e-15	3.6508064566929703e-13
FNDC3B	7.8828197	5.4145756	3.200742788309768e-15	4.1377970682178624e-13
RANBP1	7.881363	2.2176251	3.2382925716453287e-15	4.168896899421905e-13
C12orf75	7.863515	2.7679107	3.735015348983523e-15	4.788413661308877e-13
TPI1	7.8602366	2.1535566	3.834078299361182e-15	4.895104017163736e-13
LAGE3	7.818835	2.648876	5.33146161007924e-15	6.75107251502534e-13
TK1	7.817135	2.6271193	5.403923467756752e-15	6.814898913603281e-13
PRELID1	7.815799	2.0435882	5.4615371181993545e-15	6.859557412235994e-13
STMN1	7.8144636	2.6606266	5.519755315132044e-15	6.9046105251674e-13
CALU	7.8115497	2.6727352	5.648905537469226e-15	7.029696634769098e-13
PSMA6	7.8047504	2.173514	5.961936148532358e-15	7.338882118773078e-13
ELOC	7.7988014	2.315149	6.249801586854267e-15	7.662703159882391e-13
AL133467.1	7.780589	3.9334176	7.218760831552824e-15	8.781025724901087e-13
BOLA3	7.7774324	2.5149217	7.401134086908944e-15	8.967562348361791e-13
KDELR1	7.776097	2.2309709	7.479650233505584e-15	9.027295049399298e-13
EMC6	7.77294	2.390302	7.668507434936986e-15	9.219216895612765e-13
NUCB2	7.7695403	3.0419002	7.877141953403763e-15	9.43333546257039e-13
PSMC5	7.762741	2.217606	8.311310354403193e-15	9.914847722779748e-13
DYNLL1	7.753635	2.3543043	8.929867012678445e-15	1.0611773118874073e-12
NASP	7.750357	2.2857306	9.163459952238146e-15	1.0847640695183985e-12
RNASEH2C	7.7423434	2.3236136	9.760079299830227e-15	1.1509815653696736e-12
CNPY2	7.7387013	2.2661543	1.0043752958319076e-14	1.1799309321413858e-12
MRPL52	7.73603	2.2137268	1.025692180522719e-14	1.2004095190003959e-12
NDUFC1	7.7336016	2.3247433	1.0454571458909002e-14	1.2189241296826846e-12
CLPTM1L	7.7161183	3.2386343	1.1992617071735232e-14	1.3929920664112913e-12
COX17	7.689164	2.182243	1.4809933575494113e-14	1.7137922010563357e-12
SHCBP1	7.682851	3.6092231	1.5558697176848857e-14	1.7937203980339518e-12
LMAN2	7.6715593	2.1018097	1.6991815516001567e-14	1.9444300888811126e-12
GCSH	7.665974	3.319415	1.7747908333985038e-14	2.0234580213842643e-12
SAR1A	7.655654	3.3255713	1.923311636008714e-14	2.1847264565353396e-12
ALG5	7.6549253	2.597978	1.9342457133235955e-14	2.1855312423472325e-12
ENO1	7.65444	2.001017	1.9415690465084155e-14	2.1855312423472325e-12
SLC38A5	7.6541967	2.4381638	1.9452409348658086e-14	2.1855312423472325e-12
NDUFA13	7.646426	2.025671	2.066417277009753e-14	2.3132642973829833e-12
COX7A2	7.6432695	1.538752	2.1177394596190834e-14	2.362158703388116e-12
NOP10	7.6414485	2.1749887	2.1479166297177275e-14	2.3872007233233317e-12
MRPS12	7.6345277	2.5854173	2.2664966217280327e-14	2.509962226578173e-12
MRPL41	7.630885	2.2651024	2.3314699824199122e-14	2.572693858815287e-12
ZNF593	7.614737	2.2478576	2.6422845527191933e-14	2.9052905987674346e-12
MESD	7.604417	2.2704852	2.861910231358085e-14	3.135618454548608e-12
COX6B1	7.60381	1.6832199	2.87537424831673e-14	3.1392380971816967e-12
EEF1E1	7.5852337	3.2086713	3.318886397608324e-14	3.5980222114703287e-12
LSM5	7.5692067	2.027597	3.755097050848498e-14	4.042551692685228e-12
UBE2J1	7.5684786	2.0899217	3.7762107923927726e-14	4.051166140713872e-12
MRPS7	7.566536	2.2609737	3.8330865199322837e-14	4.0979541247871204e-12
CYC1	7.5645933	2.0814767	3.890804435947671e-14	4.14531671232673e-12
UAP1	7.5599794	3.6400623	4.031331767677074e-14	4.280276894361463e-12
STOML2	7.559008	2.3360925	4.061546322319877e-14	4.297588928791686e-12
POP7	7.546381	2.5534613	4.475195645374639e-14	4.719116718605467e-12
MRPL55	7.5454097	2.3843703	4.508678324684031e-14	4.7309982938406296e-12
PSMB3	7.545167	1.9074242	4.517087408754849e-14	4.7309982938406296e-12
FEN1	7.527926	2.5387003	5.155257385095968e-14	5.381148223895612e-12
IDH2	7.522584	2.3837824	5.37041648672369e-14	5.5868605451280086e-12
ZWINT	7.5186987	2.3872514	5.532417365887626e-14	5.736077159524496e-12
NDUFA9	7.514085	2.5995636	5.731041888275982e-14	5.9221405090990985e-12
NDUFAF3	7.5089855	2.0440183	5.958735882132422e-14	6.136902085008181e-12
KRTCAP2	7.5081353	1.5217434	5.997539927342307e-14	6.156345220435058e-12
ALG3	7.5032787	3.2099845	6.224090032189637e-14	6.367738732601431e-12
CHPF	7.4969654	3.8018625	6.531220297596513e-14	6.6599047371234145e-12
LILRB4	7.4929585	5.8961315	6.733807225298157e-14	6.8438961131591165e-12
STT3A	7.489195	2.5665877	6.929737065223012e-14	7.003471264285482e-12
BST2	7.4890733	2.062991	6.93614981024487e-14	7.003471264285482e-12
PRDX3	7.4820313	2.4241967	7.318241909119626e-14	7.365202614529937e-12
GNAS	7.4796033	2.0951192	7.454736471406445e-14	7.478214050553407e-12
ATP5ME	7.4718328	2.0953593	7.908553833548046e-14	7.907786012787506e-12
HSPE1	7.4662476	2.0867772	8.251401146396551e-14	8.223985200652072e-12
SLIRP	7.442693	2.263242	9.865298874427163e-14	9.769491644973591e-12
ANXA2	7.430309	2.2932115	1.0834428355056033e-13	1.0660870474081727e-11
SDHB	7.426545	2.5360732	1.114708564906474e-13	1.09336985809255e-11
GMNN	7.418896	2.6810048	1.1810055099432132e-13	1.1547318747061854e-11
DHFR	7.4148893	2.556639	1.2172636052206227e-13	1.1864288205205545e-11
MAGOHB	7.406512	2.9564903	1.2966470885004484e-13	1.2558779026143686e-11
TMEM167A	7.398984	2.1668632	1.3723026174034584e-13	1.325001061559833e-11
NDUFB2	7.3874497	1.9924976	1.496716497146352e-13	1.4406245985149796e-11
SMC2	7.3773723	2.3537095	1.614439936291298e-13	1.5491102705463427e-11
VKORC1	7.376158	2.3971953	1.62922360250114e-13	1.5536457298295593e-11
DSTN	7.376158	3.5748637	1.62922360250114e-13	1.5536457298295593e-11
TMED10	7.3696017	1.9350816	1.7113834945261982e-13	1.6269727947807983e-11
FBXO5	7.363774	3.4309456	1.7878229246508004e-13	1.6944283712556986e-11
PSMD2	7.3527255	2.5121562	1.942058126059022e-13	1.834977673420355e-11
CSTB	7.348476	2.1750948	2.0047976487838128e-13	1.88848271202663e-11
SURF4	7.34629	2.329603	2.037834748050677e-13	1.9137683954565885e-11
PSMB7	7.3454404	2.166122	2.0508264442768822e-13	1.9201328681461464e-11
CCNA2	7.3348775	3.5403333	2.2192455032665759e-13	2.0715416409192566e-11
NUSAP1	7.3343916	2.4381526	2.2273072524067267e-13	2.072804583662971e-11
MYCBP	7.331721	2.8168557	2.2721637944570178e-13	2.108199542262417e-11
GMPPA	7.323707	2.8072805	2.4121253257086626e-13	2.2313603649227707e-11
SNRPE	7.3164225	2.1290507	2.5466912007609367e-13	2.348809493430169e-11
PAICS	7.309745	2.6247115	2.676505252920176e-13	2.4611899642700796e-11
TMEM147	7.300396	2.1890342	2.869225298217759e-13	2.622794498196275e-11
ATP5F1D	7.279634	1.5673516	3.3472725413086845e-13	3.041784697318071e-11
ATP5MD	7.277327	1.8329898	3.404991128116497e-13	3.081680631249911e-11
UBE2T	7.2770844	3.8697577	3.411123331998154e-13	3.081680631249911e-11
LDHA	7.2706494	1.9512843	3.5776375339034527e-13	3.222689996647667e-11
NDUFS6	7.2656713	2.1273708	3.711902676778454e-13	3.3339144478030204e-11
NAA10	7.2613006	2.2525156	3.8338653207190573e-13	3.433476429398745e-11
ORMDL2	7.255958	2.4979794	3.9882843058979515e-13	3.561445670500838e-11
SLBP	7.254258	2.4951613	4.038686442651604e-13	3.596060375175983e-11
SKA2	7.251344	2.6959374	4.1265492022169146e-13	3.663735364968276e-11
NDUFS3	7.249159	2.0963657	4.193675453289329e-13	3.712664483675656e-11
HSD17B10	7.244545	2.1679451	4.3389270213236663e-13	3.830280805081066e-11
UCHL5	7.239203	2.4471729	4.5132916147369093e-13	3.972853875228669e-11
EBNA1BP2	7.238717	2.461021	4.529479945903263e-13	3.9757767581981e-11
MRPS16	7.2214766	2.1158416	5.142611299220532e-13	4.501168875694526e-11
RBX1	7.215527	1.9493436	5.372542246532835e-13	4.6759278251021126e-11
POMP	7.2129774	1.8235561	5.474146522112726e-13	4.750974862183059e-11
PSMC3	7.2029	2.1526387	5.89451560908943e-13	5.101480357816138e-11
NHP2	7.201079	1.9138342	5.973796617397995e-13	5.155653466138153e-11
SRSF9	7.1924586	2.2219179	6.363491908875598e-13	5.476679930599703e-11
ETFB	7.182624	2.0080316	6.83860210825241e-13	5.869230259407631e-11
OST4	7.176796	1.7202811	7.13640223904238e-13	6.09097845247769e-11
IER3IP1	7.1748533	1.9950435	7.238469716619821e-13	6.144148319626445e-11
RER1	7.1748533	1.9993374	7.238469716619821e-13	6.144148319626445e-11
TMED3	7.1602836	2.404477	8.051026227987379e-13	6.77799883831406e-11
PSMC2	7.15312	2.5492377	8.482721913887819e-13	7.122028776450868e-11
CISD2	7.152513	2.2824593	8.520333526485737e-13	7.134220730835496e-11
PHF19	7.1499634	2.6221147	8.680097704308547e-13	7.248350777568139e-11
ZNHIT1	7.1443787	2.1492202	9.040401596205904e-13	7.528875690511423e-11
MRPL22	7.142193	2.0116363	9.185350904905179e-13	7.629026529807939e-11
PRDM1	7.1272593	4.082382	1.0238729725227644e-12	8.481126871859476e-11
MRPL38	7.1209455	2.5441828	1.0718917675326048e-12	8.831530651054637e-11
CXCR3	7.1200957	3.7604246	1.0785223186064253e-12	8.862527680314554e-11
MTFP1	7.11876	3.7070997	1.0890231605202142e-12	8.925079201748822e-11
PPIA	7.116453	0.9316444	1.1073977885608515e-12	9.035727837053105e-11
PSMB4	7.1163316	2.0917556	1.1083732563818904e-12	9.035727837053105e-11
DUT	7.1058903	1.9090767	1.1954949348938403e-12	9.720317632477627e-11
PSMD1	7.103219	2.674981	1.2188401494735506e-12	9.884121810573305e-11
MCM7	7.091563	2.1203363	1.326054479437108e-12	1.0725420222818934e-10
ZNF706	7.088892	1.9665899	1.3518984011768533e-12	1.090590206296638e-10
SEC24D	7.0842786	3.6650593	1.3977067863431001e-12	1.1246079837927803e-10
MAN1A1	7.0819716	4.12795	1.421178663573704e-12	1.1405235628165385e-10
CMC2	7.081243	2.4043658	1.4286708631038577e-12	1.1426116685220793e-10
HSP90AA1	7.0810003	1.4960306	1.4311768641552405e-12	1.1426116685220793e-10
NUDT5	7.0664306	2.259635	1.5896973239953397e-12	1.2594071338329233e-10
GLRX	7.060967	2.1314511	1.653480310670445e-12	1.3065877534216046e-10
MRPS33	7.0573244	2.2493105	1.6973901512823503e-12	1.3378638649023157e-10
ATP5IF1	7.053439	1.7137169	1.7454882709606292e-12	1.372273565085765e-10
EMC7	7.0398407	2.0046551	1.9245962627413283e-12	1.5092449423837265e-10
SRP72	7.034013	2.0046551	2.006765641150184e-12	1.5696971649270185e-10
NDUFA1	7.0224786	1.88859	2.1796648652462683e-12	1.6963502604915353e-10
NDUFB4	7.0201716	1.7706565	2.2159580237845702e-12	1.715951254658443e-10
SNU13	7.0090017	1.7697109	2.4002477582395133e-12	1.854011374658156e-10
SLAMF7	6.9978313	2.4244144	2.5995454551970114e-12	2.0029465319007996e-10
TIMM10	6.9960103	2.1872056	2.633543019244584e-12	2.0240939966567142e-10
B3GAT3	6.9893327	2.7515893	2.7619723248816436e-12	2.1175349608404005e-10
CKS2	6.967478	2.3066392	3.226731427020344e-12	2.4677307153625637e-10
PSMC4	6.9634714	2.09476	3.319890096012631e-12	2.532707266580303e-10
PKMYT1	6.95995	3.0917504	3.4039302762408006e-12	2.5904244764781284e-10
TUBG1	6.9543653	2.6725762	3.541532105280252e-12	2.686552396511891e-10
PREB	6.9541225	2.1766639	3.547636915483223e-12	2.686552396511891e-10
IFI27L1	6.953515	2.8794606	3.5629441180800083e-12	2.691547296242494e-10
IGLC1	6.952908	3.341549	3.578316073221343e-12	2.6965666271785326e-10
RPL26L1	6.9482946	2.2210479	3.697287283895396e-12	2.7794424625429694e-10
IKBIP	6.932025	2.3603868	4.148588231833662e-12	3.11113909220788e-10
PSMD12	6.9252257	2.387132	4.352808761997165e-12	3.2563857704461603e-10
SEC14L1	6.9213405	1.9108834	4.4738974998484906e-12	3.3308436398269596e-10
ATOX1	6.8884373	1.8373766	5.640861892795436e-12	4.189560334175495e-10
MRPL21	6.8878303	2.3166585	5.664979171074554e-12	4.1973827685537284e-10
PSMA4	6.886616	1.9572576	5.713517307700587e-12	4.2232187621058624e-10
TRAPPC2L	6.8835807	2.0051436	5.836652991814584e-12	4.3039395581884293e-10
HELLS	6.8761744	2.255927	6.14812365889741e-12	4.5159254020003914e-10
SRA1	6.876053	2.0378065	6.153363091051444e-12	4.5159254020003914e-10
MCUR1	6.8653684	1.9984876	6.631982762634903e-12	4.855648611780346e-10
MTX1	6.8617263	2.7612114	6.8033424579655285e-12	4.969335033658652e-10
DERL1	6.856262	1.8584422	7.06854698279042e-12	5.150870191681029e-10
FDX1	6.85092	2.1463377	7.337643457135558e-12	5.334380468120407e-10
SERF2	6.845335	0.9534459	7.62970289649457e-12	5.525408830285287e-10
NDUFB9	6.845214	1.6707902	7.636176879735307e-12	5.525408830285287e-10
SSBP1	6.8414497	1.8062261	7.839562082228359e-12	5.659321253612373e-10
PRDX2	6.8397503	1.8653295	7.933144389299604e-12	5.713528256321442e-10
ATP5MPL	6.838293	1.6359974	8.014228340321516e-12	5.758502628625904e-10
LGALS3	6.829794	2.6110334	8.503657286909516e-12	6.08188655540841e-10
MRPL18	6.823238	2.2835867	8.90111494419099e-12	6.351449155442703e-10
NOLC1	6.8220234	2.7265947	8.976689962976068e-12	6.390617276176764e-10
GNL3	6.819838	2.3644938	9.114312455531986e-12	6.473676136518892e-10
TUFM	6.8154674	1.8027809	9.395787445336339e-12	6.658294603177909e-10
CKS1B	6.8084254	2.8582344	9.867284909021224e-12	6.976418806270681e-10
